BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,LOG_BALANCE,LOG_CASH_ADVANCE,LOG_PAYMENTS,CREDIT_UTILIZATION_RATIO,PAYMENT_RATIO,MONTHLY_AVG_PURCHASES,MONTHLY_AVG_PAYMENTS,Cluster,KMeans_Cluster,Agglomerative_Cluster,Agglo_Cluster
2303.266119,1.0,740.73,324.88,415.85,3521.638805,0.583333,0.25,0.333333,0.75,14,9,5000.0,3241.098168,701.198898,0.0,12,7.742517518184014,8.16696564824842,8.083975981911218,0.46065322379999996,4.6222237046356565,61.7275,270.091514,2,0,2,2
1778.035758,1.0,449.0,449.0,0.0,0.0,0.416667,0.416667,0.0,0.0,0,7,3500.0,429.538574,690.355456,0.0,12,7.4838267875200435,0.0,6.065036922641152,0.5080102165714285,0.6221991443202268,37.416666666666664,35.79488116666666,3,1,0,0
1806.557876,1.0,235.9,47.0,188.9,1292.92879,0.833333,0.083333,0.75,0.416667,12,11,2000.0,746.986805,459.874277,0.0,12,7.499731973437306,7.165438442634689,6.617385337444553,0.903278938,1.6243283052772268,19.658333333333335,62.248900416666665,0,1,2,2
895.308285,1.0,0.0,0.0,0.0,59.226322,0.0,0.0,0.0,0.166667,2,0,1000.0,304.93211,272.53859,0.0,12,6.798284421877439,4.098109499277035,5.723363214592103,0.8953082849999999,1.1188584706481384,0.0,25.41100916666667,1,1,0,0
80.607988,1.0,1638.3,0.0,1638.3,0.0,1.0,0.0,1.0,0.0,0,35,6000.0,1589.707781,67.939783,0.2,12,4.401927149335799,0.0,7.371934341449527,0.013434664666666667,23.39877625161093,136.525,132.47564841666667,2,2,3,3
92.261256,0.272727,666.68,0.0,666.68,0.0,0.333333,0.0,0.333333,0.0,0,4,900.0,2510.558599,259.141203,0.0,12,4.535404759014127,0.0,7.828658795189457,0.10251250666666667,9.687994691450127,55.556666666666665,209.21321658333332,3,2,0,0
1647.860393,1.0,1510.0,0.0,1510.0,2993.136369,0.833333,0.0,0.833333,0.166667,3,11,3500.0,3927.022653,1464.023513,0.083333,12,7.407839657362503,8.00441111137051,8.275891436514753,0.4708172551428571,2.682349441883588,125.83333333333333,327.25188775,0,1,2,2
1188.651458,1.0,822.96,156.0,666.96,0.0,0.5,0.166667,0.416667,0.0,0,18,1200.0,801.255647,686.634722,0.0,12,7.081415650767234,0.0,6.687427318918138,0.9905428816666667,1.1669314430620943,68.58,66.77130391666667,1,1,0,0
1060.274411,1.0,404.24,404.24,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1024.733353,2707.521979,0.0,12,6.967225739481154,0.0,6.933163102089944,0.7068496073333334,0.37847646702335414,33.68666666666667,85.39444608333334,2,1,0,0
92.876617,1.0,922.74,0.0,922.74,0.0,1.0,0.0,1.0,0.0,0,69,3000.0,897.050714,176.218615,1.0,12,4.541981334969239,0.0,6.8002265410951095,0.03095887233333333,5.090555921121046,76.895,74.75422616666667,3,2,3,3
1586.128233,1.0,185.0,185.0,0.0,412.306268,0.083333,0.083333,0.0,0.25,3,2,2500.0,547.767021,389.22018,0.0,12,7.369681519404499,6.02418888714186,6.307673981675994,0.6344512931999999,1.4073448632596592,15.416666666666666,45.64725175,0,1,0,0
974.130505,1.0,482.8,322.98,159.82,0.0,1.0,0.25,1.0,0.0,0,17,4500.0,567.680103,380.886977,0.0,12,6.8825713133226145,0.0,6.343318066888674,0.21647344555555556,1.4904161530311393,40.233333333333334,47.306675250000005,1,2,3,3
2465.684327,1.0,467.7,467.7,0.0,934.710802,0.416667,0.416667,0.0,0.083333,1,13,3000.0,784.234756,958.838221,0.0,12,7.810630150093116,6.841306456513618,6.665982725304503,0.8218947756666667,0.817901016901578,38.975,65.35289633333333,2,1,0,0
1038.465061,1.0,264.8,0.0,264.8,0.0,0.416667,0.0,0.333333,0.0,0,5,1000.0,418.812352,773.534938,0.0,12,6.946461495381582,0.0,6.0398078304886855,1.0384650610000001,0.5414265489841391,22.066666666666666,34.901029333333334,3,1,0,0
98.039262,1.0,258.36,0.0,258.36,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,146.073798,99.260979,0.0,7,4.59551635737379,0.0,4.99093448801612,0.065359508,1.4716135128991625,36.90857142857143,20.86768542857143,0,2,0,0
177.551278,0.636364,66.25,0.0,66.25,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,2283.641666,3116.67911,0.0,12,5.184875831673761,0.0,7.733964470899451,0.0710205112,0.7327163257432684,5.520833333333333,190.30347216666667,1,2,0,0
1728.948802,1.0,148.0,148.0,0.0,3521.786884,0.083333,0.083333,0.0,0.416667,8,1,6100.0,2441.612338,453.517757,0.0,12,7.4558470928342535,8.167007683749626,7.800823375899208,0.28343422983606553,5.383719381025251,12.333333333333334,203.46769483333333,2,0,2,2
947.223495,1.0,0.0,0.0,0.0,648.548716,0.0,0.0,0.0,0.25,3,0,6500.0,2415.827922,3933.230932,0.0,12,6.854590228688772,6.476277838686651,7.790211183299335,0.14572669153846154,0.6142095299681732,0.0,201.3189935,3,1,0,0
528.917839,1.0,647.69,483.59,164.1,0.0,0.666667,0.25,0.333333,0.0,0,12,1000.0,390.696467,213.744956,0.0,12,6.272721973774491,0.0,5.970487220973207,0.528917839,1.82786286194281,53.97416666666667,32.55803891666667,0,2,0,0
156.72326,1.0,1776.76,0.0,1776.76,0.0,1.0,0.0,0.916667,0.0,0,22,9600.0,1339.303085,185.281009,0.916667,12,5.060841978336773,0.0,7.2006510502052965,0.016325339583333334,7.2284962837178846,148.06333333333333,111.60859041666667,1,2,3,3
1250.526799,1.0,2576.81,2576.81,0.0,599.535996,0.583333,0.583333,0.0,0.166667,2,34,3750.0,3811.567017,3536.319962,0.090909,12,7.132119524146359,6.397822583104022,8.24605799899068,0.3334738130666667,1.0778343187148516,214.73416666666665,317.63058474999997,2,1,2,2
3559.634883,1.0,7654.81,6984.29,670.52,0.0,0.666667,0.666667,0.333333,0.0,0,45,7000.0,2785.055072,783.737906,0.0,12,8.177694145867108,0.0,7.9323819215528495,0.508519269,3.55355412910193,637.9008333333334,232.08792266666669,3,3,1,1
4.766639,0.363636,32.22,0.0,32.22,0.0,0.083333,0.0,0.083333,0.0,0,1,6000.0,185.232035,124.66745,0.5,12,1.7520894151362534,0.0,5.226993396231615,0.0007944398333333333,1.4858091266004076,2.685,15.436002916666666,0,2,0,0
1928.13296,1.0,2133.15,1272.55,860.6,887.278353,1.0,0.583333,0.916667,0.166667,4,53,5900.0,971.9261,487.127965,0.0,12,7.564825937435511,6.78928515445925,6.88030812863357,0.32680219661016946,1.995217211559595,177.76250000000002,80.99384166666667,1,2,2,2
462.918623,1.0,3497.99,626.85,2871.14,0.0,1.0,0.416667,1.0,0.0,0,130,3000.0,3581.048471,174.461435,0.166667,12,6.13970915537961,0.0,8.1836901143549,0.15430620766666667,20.526304114144196,291.49916666666667,298.4207059166667,2,3,3,3
339.039307,1.0,345.66,45.65,300.01,0.0,0.75,0.083333,0.75,0.0,0,10,1000.0,102.011016,294.47698,0.0,12,5.8290612197515514,0.0,4.6348359339670475,0.339039307,0.3464142290511129,28.805000000000003,8.500918,3,2,3,3
1532.106106,1.0,1478.98,934.6,544.38,0.0,0.916667,0.25,0.833333,0.0,0,27,3000.0,1016.511227,377.143061,0.0,12,7.335051091088466,0.0,6.925114951162511,0.5107020353333334,2.6952934631879653,123.24833333333333,84.70926891666666,0,2,0,0
65.652855,1.0,480.0,0.0,480.0,0.0,0.75,0.0,0.666667,0.0,0,12,1400.0,444.504448,192.250083,0.6,12,4.199497881416222,0.0,6.099207231148339,0.046894896428571434,2.312115766420762,40.0,37.04203733333333,1,2,3,3
1386.949394,1.0,227.56,177.56,50.0,960.590608,0.083333,0.083333,0.083333,0.083333,6,2,3000.0,319.354,388.368299,0.0,12,7.235582680747902,6.8685887966783365,5.769426634350139,0.46231646466666665,0.8222967755666382,18.963333333333335,26.61283333333333,2,1,0,0
497.510544,1.0,569.94,141.4,428.54,1297.077512,0.75,0.166667,0.583333,0.166667,5,10,2900.0,770.283123,226.730509,0.0,12,6.211624740632567,7.16863961196798,6.64805552146109,0.17155536,3.397351006696677,47.495000000000005,64.19026025000001,3,1,0,0
1817.150299,1.0,596.5,0.0,596.5,1736.759805,0.833333,0.0,0.833333,0.583333,11,10,3000.0,891.637597,474.182947,0.0,12,7.5055749440374955,7.460352094318296,6.794180672078896,0.6057167663333333,1.8803662228705158,49.708333333333336,74.30313308333334,0,1,2,2
57.077581,0.727273,698.44,95.14,603.3,0.0,0.666667,0.166667,0.5,0.0,0,16,6000.0,525.904806,116.075915,0.454545,12,4.061779720200143,0.0,6.267019898449026,0.009512930166666668,4.530697052872683,58.20333333333334,43.8254005,1,2,3,3
1821.040307,1.0,166.38,116.38,50.0,1682.602932,0.4,0.2,0.2,0.4,13,5,5000.0,3388.896555,520.445922,0.0,10,7.507712199968182,7.428691378401195,8.12855468515965,0.3642080614,6.511524851567575,16.637999999999998,338.8896555,2,0,2,2
988.749349,1.0,0.0,0.0,0.0,6085.7392,0.0,0.0,0.0,0.5,17,0,5000.0,4937.146727,223.182313,0.2,6,6.89745172824417,8.713867782167787,8.50474538331544,0.1977498698,22.12158598338391,0.0,822.8577878333334,3,0,0,0
1842.11833,1.0,83.31,0.0,83.31,0.0,0.083333,0.0,0.083333,0.0,0,3,2000.0,603.296946,1018.247383,0.0,12,7.519214160709144,0.0,6.404065709573508,0.921059165,0.5924856337195222,6.9425,50.2747455,0,1,0,0
1210.309338,1.0,182.28,182.28,0.0,216.289445,0.25,0.25,0.0,0.166667,2,8,1300.0,512.657226,511.999815,0.0,12,7.0994571510659386,5.38123031268183,6.241556167508419,0.9310071830769231,1.0012840063233226,15.19,42.721435500000005,1,1,0,0
477.45278,1.0,71.48,71.48,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,700.0,322.357201,217.0654,0.0,12,6.170557522637903,0.0,5.778757597630713,0.6820754,1.4850694813636809,5.956666666666667,26.863100083333332,2,1,0,0
14.012088,0.818182,165.09,0.0,165.09,0.0,0.75,0.0,0.75,0.0,0,9,5000.0,218.895476,157.783535,0.9,12,2.7088557432326783,0.0,5.393152324361367,0.0028024176,1.3873150706124058,13.7575,18.241289666666667,3,2,3,3
1308.126179,1.0,102.75,0.0,102.75,0.0,0.833333,0.0,0.75,0.0,0,10,3000.0,865.740388,288.129171,0.0,12,7.177115154694452,0.0,6.764739494800729,0.4360420596666667,3.004695376713523,8.5625,72.14503233333333,0,2,3,3
1082.653038,1.0,343.22,343.22,0.0,0.0,0.25,0.25,0.0,0.0,0,4,1200.0,510.918269,282.782763,0.0,12,6.988093055118693,0.0,6.238164981437771,0.9022108649999999,1.8067518103994196,28.60166666666667,42.57652241666667,1,1,0,0
1055.99498,1.0,1482.18,1482.18,0.0,0.0,0.333333,0.333333,0.0,0.0,0,6,1500.0,1418.618359,2733.696071,0.0,12,6.963185236568515,0.0,7.258143353204919,0.7039966533333333,0.5189378490349377,123.515,118.21819658333334,2,1,3,3
1060.391273,1.0,0.0,0.0,0.0,1475.858013,0.0,0.0,0.0,0.545455,10,0,2000.0,407.36056,277.084736,0.0,11,6.96733584820058,7.297672145886027,6.012150509638889,0.5301956365,1.4701660072678995,0.0,37.03277818181818,3,1,0,0
559.730777,1.0,0.0,0.0,0.0,299.524277,0.0,0.0,0.0,0.083333,1,0,800.0,455.384879,198.175355,0.0,12,6.329240891938886,5.705528539397556,6.12333648641366,0.69966347125,2.297888549259821,0.0,37.94873991666667,0,1,0,0
150.351174,1.0,1039.92,0.0,1039.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,984.158369,168.596244,0.2,12,5.019602792292615,0.0,6.892802408958915,0.15035117399999998,5.837368292736106,86.66000000000001,82.01319741666667,1,2,3,3
1347.505936,1.0,0.0,0.0,0.0,547.390756,0.0,0.0,0.0,0.25,4,0,1500.0,263.430572,722.782997,0.0,12,7.206752544498165,6.306988091236827,5.577578729129759,0.8983372906666667,0.36446702965260813,0.0,21.952547666666664,2,1,0,0
856.619236,0.9,0.0,0.0,0.0,18.117967,0.0,0.0,0.0,0.1,1,0,900.0,220.18909,251.365035,0.0,10,6.754160220102301,2.950628573518102,5.399017946551165,0.9517991511111111,0.8759734224769964,0.0,22.018909,3,1,0,0
97.617137,0.222222,736.0,736.0,0.0,0.0,0.222222,0.222222,0.0,0.0,0,2,1500.0,0.0,312.343947,0.0,9,4.591245049751992,0.0,0.0,0.06507809133333334,0.0,81.77777777777777,0.0,0,2,0,0
915.932014,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,224.596651,330.860527,0.0,12,6.821033329922384,0.0,5.4187486746555615,0.915932014,0.6788257669673603,3.8041666666666667,18.716387583333333,1,1,0,0
1425.606151,1.0,103.0,103.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1500.0,590.37153,516.506067,0.0,12,7.263053581484719,0.0,6.382444466252846,0.9504041006666666,1.1430098651677598,8.583333333333334,49.1976275,2,1,0,0
12.423324,0.545455,21.99,0.0,21.99,0.0,0.090909,0.0,0.090909,0.0,0,1,4000.0,0.0,312.343947,0.0,11,2.5969937908883316,0.0,0.0,0.003105831,0.0,1.999090909090909,0.0,3,2,0,0
7.315575,0.181818,107.0,107.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,588.015945,87.805376,0.0,12,2.1181302623886884,0.0,6.378453254592466,0.0018288937499999999,6.696810284144789,8.916666666666666,49.00132875,0,2,0,0
258.837282,1.0,831.6,0.0,831.6,0.0,1.0,0.0,1.0,0.0,0,51,2500.0,366.15467,173.631099,0.0,12,5.560055596635353,0.0,5.9057832034136215,0.1035349128,2.108808111615996,69.3,30.512889166666668,1,2,3,3
114.806604,1.0,675.0,0.0,675.0,0.0,0.666667,0.0,0.666667,0.0,0,12,1000.0,671.28341,211.872834,0.083333,12,4.7519215928737495,0.0,6.510679992686809,0.11480660399999999,3.16833167011869,56.25,55.940284166666665,2,2,0,0
25.576426,1.0,225.0,0.0,225.0,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,232.652483,165.826627,0.416667,12,3.280024582242769,0.0,5.453834896096175,0.00947275037037037,1.4029862827759259,18.75,19.387706916666666,3,2,3,3
1139.648949,1.0,0.0,0.0,0.0,73.875442,0.0,0.0,0.0,0.166667,2,0,1200.0,298.183864,443.597884,0.0,12,7.039352632933997,4.315825959590143,5.701058314164738,0.9497074575,0.672194063035702,0.0,24.848655333333337,0,1,0,0
6767.138783,1.0,999.97,807.71,192.26,1960.373647,0.75,0.416667,0.416667,0.166667,2,17,7500.0,4114.602852,2987.684451,0.0,12,8.819981406838231,7.581400347056803,8.322540603474494,0.9022851710666667,1.3771878923233718,83.33083333333333,342.883571,1,0,2,2
1251.26572,1.0,494.04,0.0,494.04,0.0,0.727273,0.0,0.727273,0.0,0,12,1000.0,179.372971,8411.177378,0.0,11,7.132709765562806,0.0,5.195026768243518,1.2512657200000001,0.02132554848613252,44.912727272727274,16.30663372727273,2,1,2,2
155.676255,0.818182,990.33,990.33,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,4000.0,1006.564682,67.567132,0.181818,12,5.05418160629088,0.0,6.915291492256352,0.038919063749999996,14.897253327253848,82.5275,83.88039016666666,3,2,0,0
28.178604,0.909091,208.6,0.0,208.6,0.0,0.833333,0.0,0.75,0.0,0,10,1000.0,186.560331,166.048636,0.375,12,3.373435700963246,0.0,5.234100558988436,0.028178604,1.1235282354261555,17.383333333333333,15.54669425,0,2,3,3
1118.724569,1.0,0.0,0.0,0.0,1963.807815,0.0,0.0,0.0,0.428571,6,0,2000.0,193.30886,227.879396,0.0,7,7.020838013510012,7.583149715448985,5.26944895493203,0.5593622845,0.8482945952691572,0.0,27.61555142857143,1,1,0,0
2347.486095,1.0,0.0,0.0,0.0,1957.749127,0.0,0.0,0.0,0.428571,9,0,2950.0,3781.991205,3743.011386,0.0,7,7.761526184649011,7.5800613479777255,8.238270299755888,0.7957579983050849,1.0104140262959915,0.0,540.2844578571428,2,0,0,0
900.292445,0.909091,0.0,0.0,0.0,1103.829113,0.0,0.0,0.0,0.166667,6,0,1400.0,190.33293,216.278844,0.0,12,6.803829783190607,7.007445953123706,5.254014999635298,0.6430660321428572,0.8800348960622335,0.0,15.8610775,3,1,0,0
3447.523748,1.0,6341.55,3232.26,3109.29,2307.775197,1.0,0.75,1.0,0.5,12,118,5000.0,5575.894258,1767.825544,0.0,12,8.145701519320014,7.744472445151784,8.626387315836844,0.6895047496,3.154097573103062,528.4625,464.6578548333334,0,3,1,1
424.994385,0.375,1200.0,1200.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,1200.0,57.266292,56.72021,0.0,8,6.05442616543133,0.0,4.065023744326702,0.3541619875,1.0096276441853793,150.0,7.1582865,1,2,0,0
30.957159,0.454545,426.25,0.0,653.55,0.0,0.5,0.0,0.5,0.0,0,19,1200.0,460.814602,108.772098,0.0,12,3.464396224581457,0.0,6.13516351616931,0.0257976325,4.236514790769228,35.520833333333336,38.40121683333333,2,2,0,0
2284.316297,1.0,239.26,0.0,239.26,2794.719183,0.75,0.0,0.75,0.25,3,9,3000.0,1918.74596,504.077272,0.0,12,7.734259716943447,7.935844663045078,7.559948143767756,0.7614387656666666,3.80645203936114,19.938333333333333,159.89549666666667,3,1,0,0
3695.634133,1.0,0.0,0.0,0.0,2438.708269,0.0,0.0,0.0,0.416667,8,0,4000.0,973.155092,1525.998307,0.0,12,8.215177990826033,7.79963374925391,6.881570522999315,0.92390853325,0.6377170194331021,0.0,81.09625766666666,0,1,2,2
14.480094,0.571429,134.6,0.0,134.6,0.0,0.571429,0.0,0.428571,0.0,0,4,3000.0,155.845232,102.333285,1.0,7,2.7395549404945654,0.0,5.055259535704769,0.004826698,1.522918295840889,19.228571428571428,22.263604571428573,1,2,0,0
1722.475015,1.0,115.91,45.65,70.26,146.607859,0.5,0.083333,0.5,0.25,4,7,1900.0,442.944623,813.974537,0.0,12,7.452097889188077,4.994559156006346,6.095699831680695,0.906565797368421,0.5441750360306418,9.659166666666666,36.91205191666666,2,1,0,0
202.326177,0.888889,1800.0,0.0,1800.0,0.0,0.888889,0.0,0.888889,0.0,0,9,1000.0,1502.595015,144.69691,0.571429,9,5.314811472797919,0.0,7.315614196308097,0.202326177,10.384430565932611,200.0,166.95500166666667,3,2,0,0
7.166625,0.454545,62.0,0.0,62.0,0.0,0.166667,0.0,0.083333,0.0,0,2,3000.0,132.643754,51.950904,0.142857,12,2.1000557268287396,0.0,4.895177707486126,0.002388875,2.5532520858539822,5.166666666666667,11.053646166666667,0,2,0,0
59.315679,1.0,145.58,0.0,145.58,0.0,0.833333,0.0,0.833333,0.0,0,11,1000.0,0.0,312.343947,0.0,12,4.0995920865184345,0.0,0.0,0.059315679,0.0,12.131666666666668,0.0,1,2,0,0
1575.794134,1.0,3181.47,1588.78,1592.69,448.17047,0.9,0.5,0.6,0.3,6,55,2100.0,2345.315745,1704.918221,0.1,10,7.363149035638795,6.10740248161166,7.760601608818731,0.7503781590476191,1.3756177370339688,318.147,234.53157449999998,2,3,2,2
489.343503,1.0,1446.44,1093.24,353.2,0.0,0.727273,0.363636,0.636364,0.0,0,17,3500.0,1223.217883,189.41742,0.0,11,6.195106172030963,0.0,7.11005745621748,0.13981242942857142,6.457789800959173,131.49454545454546,111.20162572727273,3,2,3,3
665.285049,1.0,0.0,0.0,0.0,18.766426,0.0,0.0,0.0,0.083333,1,0,700.0,45.650296,3087.338813,0.0,12,6.501717580475374,2.9839848418820227,3.842679272396481,0.9504072128571428,0.01478629290953691,0.0,3.8041913333333333,0,1,0,0
11.13998,0.636364,200.0,0.0,200.0,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,338.521478,184.326343,1.0,12,2.4965041381835373,0.0,5.827537208620667,0.0037133266666666666,1.8365333597488016,16.666666666666668,28.210123166666666,1,2,3,3
1708.506241,1.0,0.0,0.0,0.0,236.443443,0.0,0.0,0.0,0.083333,1,0,2000.0,702.214941,417.488671,0.0,12,7.443959859847772,5.469929460379275,6.555662593301109,0.8542531205,1.681997596049738,0.0,58.517911749999996,2,1,0,0
119.368715,0.909091,339.11,611.65,12.41,87.547315,0.416667,0.5,0.083333,0.083333,2,5,6500.0,107.203529,187.367893,0.0,12,4.790559656917198,4.483537041917065,4.6840139814073085,0.01836441769230769,0.5721552784926711,28.25916666666667,8.933627416666667,3,2,0,0
255.851136,0.909091,311.8,0.0,311.8,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,709.240603,2703.147477,0.0,12,5.548496679718369,0.0,6.56560379009415,0.1023404544,0.2623758448381542,25.983333333333334,59.10338358333333,0,2,0,0
499.751638,1.0,468.6,0.0,468.6,0.0,0.833333,0.0,0.75,0.0,0,10,1200.0,1092.978851,178.853712,0.083333,12,6.216110245633938,0.0,6.997576650985192,0.41645969833333335,6.11102134128477,39.050000000000004,91.08157091666668,1,2,3,3
7196.553011,1.0,0.0,0.0,0.0,8195.684678,0.0,0.0,0.0,0.5,7,0,9000.0,3335.3032,1349.647209,0.0,10,8.881496387655456,9.01148504393703,8.112618646638806,0.7996170012222222,2.4712407640743694,0.0,333.53031999999996,2,0,0,0
4619.500393,1.0,1870.8,1148.75,722.05,0.0,0.5,0.166667,0.416667,0.0,0,11,5000.0,2296.399555,2771.549821,0.0,12,8.438258288383821,0.0,7.739533134014062,0.9239000786,0.8285615281385915,155.9,191.36662958333332,3,1,2,2
77.653879,1.0,473.62,340.48,133.14,1260.284262,0.5,0.25,0.166667,0.083333,1,6,1800.0,1572.10707,121.46035,0.083333,12,4.3650569480592445,7.139885736412828,7.360807968128957,0.04314104388888889,12.943376748049877,39.468333333333334,131.0089225,0,1,0,0
1906.550855,1.0,1244.37,83.53,1160.84,0.0,0.833333,0.083333,0.833333,0.0,0,21,1800.0,1182.12849,3748.341561,0.0,12,7.553575423353685,0.0,7.075917471774345,1.0591949194444443,0.31537373816185155,103.69749999999999,98.51070750000001,1,1,0,0
0.704307,0.181818,963.9,607.28,356.62,0.0,0.5,0.083333,0.5,0.0,0,10,3000.0,1502.662849,14.571644,0.0,12,0.5331585764987309,0.0,7.3156593098321645,0.00023476900000000001,103.1223964159432,80.325,125.22190408333334,2,2,0,0
71.558308,0.181818,650.0,650.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,3804.775151,86.539433,0.0,12,4.284390486902142,0.0,8.244274968601754,0.0286233232,43.96579708350989,54.166666666666664,317.06459591666663,3,2,0,0
103.622401,0.909091,351.5,0.0,351.5,0.0,0.5,0.0,0.416667,0.0,0,9,3000.0,350.616751,169.07969,0.111111,12,4.650357687401931,0.0,5.862541806883222,0.03454080033333333,2.073677512656902,29.291666666666668,29.218062583333335,0,2,3,3
3.76029,0.181818,45.0,0.0,45.0,0.0,0.083333,0.0,0.083333,0.0,0,2,3000.0,1895.798955,68.967179,0.0,12,1.5603085907572625,0.0,7.547922983823166,0.00125343,27.488422500215645,3.75,157.98324625,1,2,0,0
847.349752,1.0,295.83,0.0,295.83,988.908614,1.0,0.0,0.888889,0.222222,3,9,1000.0,70.777666,3831.115551,0.142857,9,6.7432929941567314,6.89761262977698,4.273573369169628,0.847349752,0.018474427371820087,32.87,7.8641851111111105,2,1,0,0
711.922203,0.818182,197.21,197.21,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1781.472773,280.724848,0.1,12,6.569372302259163,0.0,7.485756877557487,0.474614802,6.345974664130907,16.434166666666666,148.45606441666666,3,1,0,0
11.64104,0.363636,167.22,0.0,167.22,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,167.751977,69.564242,0.363636,12,2.5369486638150356,0.0,5.128430045239568,0.00291026,2.411468481177442,13.935,13.979331416666668,0,2,3,3
770.636646,0.818182,0.0,0.0,0.0,1615.027379,0.0,0.0,0.0,0.25,4,0,1500.0,809.365677,257.156519,0.0,12,6.648513773423751,7.387726181388014,6.697485598878619,0.5137577640000001,3.1473659705278556,0.0,67.44713975,1,1,0,0
300.11949,1.0,2811.86,2006.8,805.06,0.0,1.0,0.916667,0.583333,0.0,0,51,800.0,2501.680369,189.395585,1.0,12,5.707507162718641,0.0,7.825117584116535,0.37514936249999997,13.208757580067138,234.3216666666667,208.47336408333334,2,2,3,3
16.840922,0.272727,30.57,0.0,30.57,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,501.663366,122.153236,0.0,12,2.8814948074307645,0.0,6.219920693565236,0.0042102304999999994,4.106836482006911,2.5475,41.8052805,3,2,0,0
43.633541,1.0,385.76,0.0,385.76,0.0,1.0,0.0,1.0,0.0,0,18,5000.0,391.229684,178.370583,0.833333,12,3.798485616744108,0.0,5.971847596772768,0.0087267082,2.1933531719184884,32.14666666666667,32.60247366666667,0,2,3,3
190.056883,1.0,501.88,25.0,476.88,0.0,1.0,0.083333,1.0,0.0,0,13,2000.0,493.981832,189.50275,0.0,12,5.25257120046195,0.0,6.204521058864815,0.0950284415,2.6067264564762254,41.82333333333333,41.165152666666664,1,2,3,3
1806.845374,1.0,0.0,0.0,0.0,3525.726761,0.0,0.0,0.0,0.583333,24,0,6000.0,587.553145,608.345463,0.0,12,7.499891014064714,8.168125456580098,6.377667228485365,0.3011408956666667,0.9658215286139151,0.0,48.96276208333333,2,0,0,0
1151.703776,1.0,541.75,541.75,0.0,0.0,0.25,0.25,0.0,0.0,0,12,1800.0,2140.934561,478.040659,0.0,12,7.049865571388883,0.0,7.6694647001208525,0.6398354311111112,4.478561646782434,45.145833333333336,178.41121341666667,3,1,0,0
251.273637,0.272727,1861.74,1861.74,0.0,0.0,0.25,0.25,0.0,0.0,0,31,3000.0,195.73661,273.119363,0.0,12,5.5305143595017885,0.0,5.281865829073091,0.08375787900000001,0.7166705716137746,155.145,16.311384166666667,0,2,0,0
599.116168,1.0,947.07,815.07,132.0,508.477816,0.666667,0.583333,0.416667,0.333333,5,17,3000.0,1654.58686,208.064056,0.0,12,6.397123249808837,6.233386310988652,7.411910823143396,0.19970538933333334,7.952295518068723,78.9225,137.88223833333333,1,1,0,0
6342.561972,1.0,0.0,0.0,0.0,3444.929414,0.0,0.0,0.0,0.25,4,0,10500.0,1351.732415,1342.524091,0.0,12,8.755195714903154,8.144948933419004,7.2098818369927775,0.6040535211428572,1.0068589636951253,0.0,112.64436791666667,2,0,2,2
230.337567,0.727273,2219.39,287.0,1932.39,0.0,1.0,0.333333,0.916667,0.0,0,37,2000.0,1044.263246,120.655535,0.0,12,5.443877972823969,0.0,6.9520240427227495,0.11516878350000001,8.654913726088074,184.94916666666666,87.02193716666666,3,2,0,0
126.945696,1.0,1086.26,0.0,1086.26,0.0,1.0,0.0,1.0,0.0,0,34,4500.0,981.005079,162.218628,0.916667,12,4.851605923900125,0.0,6.8895964804388505,0.028210154666666667,6.047425570631753,90.52166666666666,81.75042325,0,2,3,3
1456.530313,0.909091,210.09,128.4,81.69,1785.86516,0.363636,0.363636,0.272727,0.363636,26,9,2000.0,423.100779,628.099733,0.0,11,7.284498715950054,7.488218056240847,6.049971113309794,0.7282651565,0.6736203771002081,19.099090909090908,38.46370718181818,1,1,2,2
